id,title,budget,revenue,runtime,release_date,release_year,release_month,release_quarter,release_weekday,popularity,vote_average,vote_count,original_language,production_company,director,cast_names,cast_size,genres,primary_genre,is_demo,status
5174,Rush Hour 3,140000000,258022233,91.0,2007-08-08,2007.0,8.0,3,2.0,22.57178,6.1,783,en,New Line Cinema,Brett Ratner,"[""Chris Tucker"", ""Jackie Chan"", ""Hiroyuki Sanada"", ""Max von Sydow"", ""Yvan Attal"", ""Roman Polanski"", ""Zhang Jingchu"", ""Philip Baker Hall"", ""No\u00e9mie Lenoir"", ""Sarah Shahi""]",10,"[""Action"", ""Comedy"", ""Crime"", ""Thriller""]",Action,0,Released
14161,2012,200000000,769653595,158.0,2009-10-10,2009.0,10.0,4,5.0,45.274225,5.6,4903,en,Columbia Pictures,Roland Emmerich,"[""John Cusack"", ""Amanda Peet"", ""Chiwetel Ejiofor"", ""Thandie Newton"", ""Oliver Platt"", ""Tom McCarthy"", ""Woody Harrelson"", ""Danny Glover"", ""Liam James"", ""Morgan Lily""]",10,"[""Action"", ""Adventure"", ""Science Fiction""]",Action,0,Released
17979,A Christmas Carol,200000000,325233863,96.0,2009-11-04,2009.0,11.0,4,2.0,39.744242,6.6,1095,en,Walt Disney,Robert Zemeckis,"[""Gary Oldman"", ""Jim Carrey"", ""Steve Valentine"", ""Daryl Sabara"", ""Sage Ryan"", ""Amber Gainey Meade"", ""Ryan Ochoa"", ""Bobbi Page"", ""Ron Bottitta"", ""Sammi Hanratty""]",10,"[""Animation"", ""Drama""]",Animation,0,Released
76757,Jupiter Ascending,176000003,183987723,124.0,2015-02-04,2015.0,2.0,1,2.0,85.36908,5.2,2768,en,Village Roadshow Pictures,Lilly Wachowski,"[""Mila Kunis"", ""Channing Tatum"", ""Sean Bean"", ""Eddie Redmayne"", ""Douglas Booth"", ""Tuppence Middleton"", ""Gugu Mbatha-Raw"", ""Nikki Amuka-Bird"", ""Christina Cole"", ""Nicholas A. Newman""]",10,"[""Science Fiction"", ""Fantasy"", ""Action"", ""Adventure""]",Science Fiction,0,Released
258489,The Legend of Tarzan,180000000,356743061,109.0,2016-06-29,2016.0,6.0,2,2.0,42.741719,5.5,2430,en,Village Roadshow Pictures,David Yates,"[""Alexander Skarsg\u00e5rd"", ""Margot Robbie"", ""Christoph Waltz"", ""Samuel L. Jackson"", ""Djimon Hounsou"", ""Jim Broadbent"", ""Casper Crump"", ""Yule Masiteng"", ""Ben Chaplin"", ""Sidney Ralitsoele""]",10,"[""Action"", ""Adventure""]",Action,0,Released
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,748806957,143.0,2005-12-07,2005.0,12.0,4,2.0,67.391328,6.7,2629,en,Walt Disney,Andrew Adamson,"[""William Moseley"", ""Anna Popplewell"", ""Skandar Keynes"", ""Georgie Henley"", ""Liam Neeson"", ""Tilda Swinton"", ""James McAvoy"", ""Jim Broadbent"", ""Kiran Shah"", ""James Cosmo""]",10,"[""Adventure"", ""Family"", ""Fantasy""]",Adventure,0,Released
246655,X-Men: Apocalypse,178000000,543934787,144.0,2016-05-18,2016.0,5.0,2,2.0,139.272042,6.4,4721,en,Twentieth Century Fox Film Corporation,Bryan Singer,"[""James McAvoy"", ""Michael Fassbender"", ""Jennifer Lawrence"", ""Nicholas Hoult"", ""Oscar Isaac"", ""Rose Byrne"", ""Evan Peters"", ""Josh Helman"", ""Sophie Turner"", ""Tye Sheridan""]",10,"[""Science Fiction""]",Science Fiction,0,Released
155,The Dark Knight,185000000,1004558444,152.0,2008-07-16,2008.0,7.0,3,2.0,187.322927,8.2,12002,en,DC Comics,Christopher Nolan,"[""Christian Bale"", ""Heath Ledger"", ""Aaron Eckhart"", ""Michael Caine"", ""Maggie Gyllenhaal"", ""Gary Oldman"", ""Morgan Freeman"", ""Monique Gabriela Curnen"", ""Ron Dean"", ""Cillian Murphy""]",10,"[""Drama"", ""Action"", ""Crime"", ""Thriller""]",Drama,0,Released
14160,Up,175000000,735099082,96.0,2009-05-13,2009.0,5.0,2,2.0,92.201962,7.7,6870,en,Pixar Animation Studios,Pete Docter,"[""Ed Asner"", ""Christopher Plummer"", ""Jordan Nagai"", ""Bob Peterson"", ""Delroy Lindo"", ""Jerome Ranft"", ""John Ratzenberger"", ""David Kaye"", ""Elie Docter"", ""Jeremy Leary""]",10,"[""Animation"", ""Comedy"", ""Family"", ""Adventure""]",Animation,0,Released
15512,Monsters vs Aliens,175000000,381509870,94.0,2009-03-19,2009.0,3.0,1,3.0,36.167578,6.0,1423,en,DreamWorks Animation,Conrad Vernon,"[""Seth Rogen"", ""Reese Witherspoon"", ""Hugh Laurie"", ""Paul Rudd"", ""Kiefer Sutherland"", ""Rainn Wilson"", ""Will Arnett"", ""Stephen Colbert"", ""Jimmy Kimmel"", ""Julie White""]",10,"[""Animation"", ""Family"", ""Adventure"", ""Science Fiction""]",Animation,0,Released
1726,Iron Man,140000000,585174222,126.0,2008-04-30,2008.0,4.0,2,2.0,120.725053,7.4,8776,en,Marvel Studios,Jon Favreau,"[""Robert Downey Jr."", ""Terrence Howard"", ""Jeff Bridges"", ""Shaun Toub"", ""Gwyneth Paltrow"", ""Faran Tahir"", ""Paul Bettany"", ""Leslie Bibb"", ""Clark Gregg"", ""Will Lyman""]",10,"[""Action"", ""Science Fiction"", ""Adventure""]",Action,0,Released
44826,Hugo,170000000,185770160,126.0,2011-11-22,2011.0,11.0,4,1.0,32.319043,7.0,2141,en,Paramount Pictures,Martin Scorsese,"[""Ben Kingsley"", ""Sacha Baron Cohen"", ""Asa Butterfield"", ""Chlo\u00eb Grace Moretz"", ""Ray Winstone"", ""Emily Mortimer"", ""Christopher Lee"", ""Helen McCrory"", ""Michael Stuhlbarg"", ""Frances de la Tour""]",10,"[""Adventure"", ""Drama"", ""Family""]",Adventure,0,Released
8487,Wild Wild West,170000000,222104681,106.0,1999-06-29,1999.0,6.0,2,1.0,40.748915,5.1,1020,en,"Todman, Simon, LeMasters Productions",Barry Sonnenfeld,"[""Will Smith"", ""Kevin Kline"", ""Kenneth Branagh"", ""Salma Hayek"", ""M. Emmet Walsh"", ""Ted Levine"", ""Frederique van der Wal"", ""Musetta Vander"", ""Sofia Eng"", ""Garcelle Beauvais""]",10,"[""Action"", ""Adventure"", ""Comedy"", ""Science Fiction"", ""Western""]",Action,0,Released
1735,The Mummy: Tomb of the Dragon Emperor,145000000,401128639,112.0,2008-07-01,2008.0,7.0,3,1.0,60.034162,5.2,1387,en,Universal Pictures,Rob Cohen,"[""Brendan Fraser"", ""Jet Li"", ""John Hannah"", ""Maria Bello"", ""Luke Ford"", ""Michelle Yeoh"", ""Isabella Leong"", ""Anthony Wong"", ""Russell Wong"", ""Liam Cunningham""]",10,"[""Adventure"", ""Action"", ""Fantasy""]",Adventure,0,Released
297761,Suicide Squad,175000000,745000000,123.0,2016-08-02,2016.0,8.0,3,1.0,90.23792,5.9,7458,en,DC Comics,David Ayer,"[""Will Smith"", ""Margot Robbie"", ""Joel Kinnaman"", ""Viola Davis"", ""Jared Leto"", ""Jai Courtney"", ""Jay Hernandez"", ""Adewale Akinnuoye-Agbaje"", ""Cara Delevingne"", ""Karen Fukuhara""]",10,"[""Action"", ""Adventure"", ""Crime"", ""Fantasy"", ""Science Fiction""]",Action,0,Released
2698,Evan Almighty,175000000,173000000,96.0,2007-06-09,2007.0,6.0,2,5.0,27.082182,5.3,1151,en,Columbia Pictures,Tom Shadyac,"[""Steve Carell"", ""Lauren Graham"", ""John Goodman"", ""Jimmy Bennett"", ""John Michael Higgins"", ""Morgan Freeman"", ""Wanda Sykes"", ""Graham Phillips"", ""Johnny Simmons"", ""Jonah Hill""]",10,"[""Fantasy"", ""Comedy"", ""Family""]",Fantasy,0,Released
137113,Edge of Tomorrow,178000000,370541256,113.0,2014-05-27,2014.0,5.0,2,1.0,79.456485,7.6,4858,en,Village Roadshow Pictures,Doug Liman,"[""Tom Cruise"", ""Emily Blunt"", ""Brendan Gleeson"", ""Bill Paxton"", ""Jonas Armstrong"", ""Tony Way"", ""Kick Gurry"", ""Franz Drameh"", ""Dragomir Mrsic"", ""Charlotte Riley""]",10,"[""Action"", ""Science Fiction""]",Action,0,Released
9804,Waterworld,175000000,264218220,135.0,1995-07-28,1995.0,7.0,3,4.0,44.640292,5.9,992,en,Universal Pictures,Kevin Reynolds,"[""Kevin Costner"", ""Chaim Girafi"", ""Rick Aviles"", ""R. D. Call"", ""Zitto Kazann"", ""Jeanne Tripplehorn"", ""Dennis Hopper"", ""Jack Black"", ""Zakes Mokae"", ""Jack Kehler""]",10,"[""Adventure"", ""Action""]",Adventure,0,Released
14869,G.I. Joe: The Rise of Cobra,175000000,302469017,118.0,2009-08-04,2009.0,8.0,3,1.0,32.852443,5.6,1962,en,Paramount Pictures,Stephen Sommers,"[""Dennis Quaid"", ""Channing Tatum"", ""Marlon Wayans"", ""Sienna Miller"", ""Joseph Gordon-Levitt"", ""Sa\u00efd Taghmaoui"", ""Christopher Eccleston"", ""Adewale Akinnuoye-Agbaje"", ""Lee Byung-hun"", ""Rachel Nichols""]",10,"[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]",Adventure,0,Released
150540,Inside Out,175000000,857611174,94.0,2015-06-09,2015.0,6.0,2,1.0,128.655964,8.0,6560,en,Walt Disney Pictures,Pete Docter,"[""Amy Poehler"", ""Phyllis Smith"", ""Richard Kind"", ""Bill Hader"", ""Lewis Black"", ""Mindy Kaling"", ""Kaitlyn Dias"", ""Diane Lane"", ""Kyle MacLachlan"", ""Paula Poundstone""]",10,"[""Drama"", ""Comedy"", ""Animation"", ""Family""]",Drama,0,Released
278927,The Jungle Book,175000000,966550600,106.0,2016-04-07,2016.0,4.0,2,3.0,94.199316,6.7,2892,en,Walt Disney Pictures,Jon Favreau,"[""Neel Sethi"", ""Bill Murray"", ""Ben Kingsley"", ""Idris Elba"", ""Scarlett Johansson"", ""Christopher Walken"", ""Lupita Nyong'o"", ""Giancarlo Esposito"", ""Garry Shandling"", ""Jon Favreau""]",10,"[""Family"", ""Adventure"", ""Drama"", ""Fantasy""]",Family,0,Released
10138,Iron Man 2,200000000,623933331,124.0,2010-04-28,2010.0,4.0,2,2.0,77.300194,6.6,6849,en,Marvel Studios,Jon Favreau,"[""Robert Downey Jr."", ""Gwyneth Paltrow"", ""Don Cheadle"", ""Scarlett Johansson"", ""Mickey Rourke"", ""Sam Rockwell"", ""Samuel L. Jackson"", ""Clark Gregg"", ""John Slattery"", ""Garry Shandling""]",10,"[""Adventure"", ""Action"", ""Science Fiction""]",Adventure,0,Released
58595,Snow White and the Huntsman,170000000,396600000,127.0,2012-05-30,2012.0,5.0,2,2.0,77.178973,5.8,3118,en,Universal Pictures,Rupert Sanders,"[""Kristen Stewart"", ""Charlize Theron"", ""Chris Hemsworth"", ""Sam Claflin"", ""Ian McShane"", ""Ray Winstone"", ""Nick Frost"", ""Toby Jones"", ""Eddie Marsan"", ""Bob Hoskins""]",10,"[""Adventure"", ""Fantasy"", ""Drama""]",Adventure,0,Released
102651,Maleficent,180000000,758539785,97.0,2014-05-28,2014.0,5.0,2,2.0,110.620647,7.0,4496,en,Walt Disney Pictures,Robert Stromberg,"[""Angelina Jolie"", ""Elle Fanning"", ""Sharlto Copley"", ""Sam Riley"", ""Juno Temple"", ""Imelda Staunton"", ""Lesley Manville"", ""Brenton Thwaites"", ""Isobelle Molloy"", ""Miranda Richardson""]",10,"[""Fantasy"", ""Adventure"", ""Action"", ""Family"", ""Romance""]",Fantasy,0,Released
119450,Dawn of the Planet of the Apes,170000000,710644566,130.0,2014-06-26,2014.0,6.0,2,3.0,243.791743,7.3,4410,en,Ingenious Media,Matt Reeves,"[""Andy Serkis"", ""Jason Clarke"", ""Gary Oldman"", ""Keri Russell"", ""Toby Kebbell"", ""Kodi Smit-McPhee"", ""Kirk Acevedo"", ""Judy Greer"", ""Terry Notary"", ""Karin Konoval""]",10,"[""Science Fiction"", ""Action"", ""Drama"", ""Thriller""]",Science Fiction,0,Released
64686,47 Ronin,175000000,150962475,119.0,2013-12-06,2013.0,12.0,4,4.0,41.796339,5.9,1326,en,Mid Atlantic Films,Carl Rinsch,"[""Keanu Reeves"", ""Hiroyuki Sanada"", ""Kou Shibasaki"", ""Tadanobu Asano"", ""Min Tanaka"", ""Rinko Kikuchi"", ""Jin Akanishi"", ""Masayoshi Haneda"", ""Hiroshi Sogabe"", ""Takato Yonemoto""]",10,"[""Drama"", ""Action"", ""Adventure"", ""Fantasy""]",Drama,0,Released
100402,Captain America: The Winter Soldier,170000000,714766572,136.0,2014-03-20,2014.0,3.0,1,3.0,72.225265,7.6,5764,en,Marvel Studios,Anthony Russo,"[""Chris Evans"", ""Samuel L. Jackson"", ""Scarlett Johansson"", ""Robert Redford"", ""Sebastian Stan"", ""Anthony Mackie"", ""Cobie Smulders"", ""Frank Grillo"", ""Maximiliano Hern\u00e1ndez"", ""Emily VanCamp""]",10,"[""Action"", ""Adventure"", ""Science Fiction""]",Action,0,Released
10192,Shrek Forever After,165000000,752600867,93.0,2010-05-16,2010.0,5.0,2,6.0,44.041186,6.0,1959,en,DreamWorks Animation,Mike Mitchell,"[""Mike Myers"", ""Eddie Murphy"", ""Cameron Diaz"", ""Antonio Banderas"", ""Julie Andrews"", ""Jon Hamm"", ""John Cleese"", ""Craig Robinson"", ""Walt Dohrn"", ""Jane Lynch""]",10,"[""Comedy"", ""Adventure"", ""Fantasy"", ""Animation"", ""Family""]",Comedy,0,Released
158852,Tomorrowland,190000000,209154322,130.0,2015-05-19,2015.0,5.0,2,1.0,130.311355,6.2,2846,en,Walt Disney Pictures,Brad Bird,"[""Britt Robertson"", ""George Clooney"", ""Raffey Cassidy"", ""Thomas Robinson"", ""Hugh Laurie"", ""Kathryn Hahn"", ""Keegan-Michael Key"", ""Tim McGraw"", ""Chris Bauer"", ""Pierce Gagnon""]",10,"[""Adventure"", ""Family"", ""Mystery"", ""Science Fiction""]",Adventure,0,Released
177572,Big Hero 6,165000000,652105443,102.0,2014-10-24,2014.0,10.0,4,4.0,203.73459,7.8,6135,en,Walt Disney Pictures,Chris Williams,"[""Scott Adsit"", ""Ryan Potter"", ""Daniel Henney"", ""T.J. Miller"", ""Jamie Chung"", ""Damon Wayans Jr."", ""G\u00e9nesis Rodr\u00edguez"", ""James Cromwell"", ""Alan Tudyk"", ""Maya Rudolph""]",10,"[""Adventure"", ""Family"", ""Animation"", ""Action"", ""Comedy""]",Adventure,0,Released
82690,Wreck-It Ralph,165000000,471222889,108.0,2012-11-01,2012.0,11.0,4,3.0,62.341073,7.1,4570,en,Walt Disney Animation Studios,Rich Moore,"[""John C. Reilly"", ""Sarah Silverman"", ""Jack McBrayer"", ""Jane Lynch"", ""Alan Tudyk"", ""Mindy Kaling"", ""Joe Lo Truglio"", ""Ed O'Neill"", ""Dennis Haysbert"", ""Adam Carolla""]",10,"[""Family"", ""Animation"", ""Comedy"", ""Adventure""]",Family,0,Released
5255,The Polar Express,165000000,305875730,100.0,2004-11-10,2004.0,11.0,4,2.0,47.323228,6.4,1474,en,Golden Mean,Robert Zemeckis,"[""Tom Hanks"", ""Michael Jeter"", ""Nona Gaye"", ""Peter Scolari"", ""Eddie Deezen"", ""Leslie Zemeckis"", ""Steven Tyler"", ""Julene Renee"", ""Chris Coppola"", ""Charles Fleischer""]",10,"[""Adventure"", ""Animation"", ""Family"", ""Fantasy""]",Adventure,0,Released
47933,Independence Day: Resurgence,165000000,389681935,120.0,2016-06-22,2016.0,6.0,2,2.0,48.775723,4.9,2491,en,Twentieth Century Fox Film Corporation,Roland Emmerich,"[""Liam Hemsworth"", ""Jeff Goldblum"", ""Bill Pullman"", ""Maika Monroe"", ""Sela Ward"", ""William Fichtner"", ""Vivica A. Fox"", ""Charlotte Gainsbourg"", ""Brent Spiner"", ""Judd Hirsch""]",10,"[""Action"", ""Adventure"", ""Science Fiction""]",Action,0,Released
10191,How to Train Your Dragon,165000000,494878759,98.0,2010-03-05,2010.0,3.0,1,4.0,67.263269,7.5,4227,en,DreamWorks Animation,Chris Sanders,"[""Jay Baruchel"", ""Gerard Butler"", ""Craig Ferguson"", ""America Ferrera"", ""Jonah Hill"", ""Christopher Mintz-Plasse"", ""T.J. Miller"", ""Kristen Wiig"", ""Robin Atkin Downes"", ""Philip McGrade""]",10,"[""Fantasy"", ""Adventure"", ""Animation"", ""Family""]",Fantasy,0,Released
296,Terminator 3: Rise of the Machines,200000000,435000000,109.0,2003-07-02,2003.0,7.0,3,2.0,69.405188,5.9,2143,en,Columbia Pictures,Jonathan Mostow,"[""Arnold Schwarzenegger"", ""Nick Stahl"", ""Claire Danes"", ""Kristanna Loken"", ""David Andrews"", ""Mark Famiglietti"", ""Earl Boen"", ""Moira Harris"", ""Chopper Bernet"", ""Christopher Lawford""]",10,"[""Action"", ""Thriller"", ""Science Fiction""]",Action,0,Released
118340,Guardians of the Galaxy,170000000,773328629,121.0,2014-07-30,2014.0,7.0,3,2.0,481.098624,7.9,9742,en,Marvel Studios,James Gunn,"[""Chris Pratt"", ""Zoe Saldana"", ""Dave Bautista"", ""Vin Diesel"", ""Bradley Cooper"", ""Lee Pace"", ""Michael Rooker"", ""Karen Gillan"", ""Djimon Hounsou"", ""John C. Reilly""]",10,"[""Action"", ""Science Fiction"", ""Adventure""]",Action,0,Released
157336,Interstellar,165000000,675120017,169.0,2014-11-05,2014.0,11.0,4,2.0,724.247784,8.1,10867,en,Paramount Pictures,Christopher Nolan,"[""Matthew McConaughey"", ""Jessica Chastain"", ""Anne Hathaway"", ""Michael Caine"", ""Casey Affleck"", ""Mackenzie Foy"", ""Timoth\u00e9e Chalamet"", ""Bill Irwin"", ""Matt Damon"", ""Ellen Burstyn""]",10,"[""Adventure"", ""Drama"", ""Science Fiction""]",Adventure,0,Released
27205,Inception,160000000,825532764,148.0,2010-07-14,2010.0,7.0,3,2.0,167.58371,8.1,13752,en,Legendary Pictures,Christopher Nolan,"[""Leonardo DiCaprio"", ""Joseph Gordon-Levitt"", ""Ellen Page"", ""Tom Hardy"", ""Ken Watanabe"", ""Cillian Murphy"", ""Marion Cotillard"", ""Michael Caine"", ""Dileep Rao"", ""Tom Berenger""]",10,"[""Action"", ""Thriller"", ""Science Fiction"", ""Mystery"", ""Adventure""]",Action,0,Released
315011,Shin Godzilla,15000000,77000000,120.0,2016-07-29,2016.0,7.0,3,4.0,9.476999,6.5,143,ja,Cine Bazar,Hideaki Anno,"[""Hiroki Hasegawa"", ""Yutaka Takenouchi"", ""Satomi Ishihara"", ""Kengo Kora"", ""Matsuo Satoru"", ""Mikako Ichikawa"", ""Issei Takahashi"", ""Kanji Tsuda"", ""Shinya Tsukamoto"", ""Toru Nomaguchi""]",10,"[""Action"", ""Adventure"", ""Drama"", ""Horror"", ""Science Fiction""]",Action,0,Released
49051,The Hobbit: An Unexpected Journey,250000000,1021103568,169.0,2012-11-26,2012.0,11.0,4,0.0,108.849621,7.0,8297,en,WingNut Films,Peter Jackson,"[""Ian McKellen"", ""Martin Freeman"", ""Richard Armitage"", ""Andy Serkis"", ""Cate Blanchett"", ""Christopher Lee"", ""Sylvester McCoy"", ""Ian Holm"", ""Elijah Wood"", ""Hugo Weaving""]",10,"[""Adventure"", ""Fantasy"", ""Action""]",Adventure,0,Released
9799,The Fast and the Furious,38000000,207283925,106.0,2001-06-22,2001.0,6.0,2,4.0,6.909942,6.6,3428,en,Universal Pictures,Rob Cohen,"[""Paul Walker"", ""Vin Diesel"", ""Michelle Rodriguez"", ""Jordana Brewster"", ""Rick Yune"", ""Chad Lindberg"", ""Johnny Strong"", ""Ted Levine"", ""Matt Schulze"", ""Thom Barry""]",10,"[""Action"", ""Crime"", ""Thriller""]",Action,0,Released
4922,The Curious Case of Benjamin Button,150000000,333932083,166.0,2008-11-24,2008.0,11.0,4,0.0,60.269279,7.3,3292,en,Paramount Pictures,David Fincher,"[""Cate Blanchett"", ""Brad Pitt"", ""Tilda Swinton"", ""Julia Ormond"", ""Elle Fanning"", ""Madisen Beaty"", ""Jason Flemyng"", ""Elias Koteas"", ""Taraji P. Henson"", ""Josh Stewart""]",10,"[""Fantasy"", ""Drama"", ""Thriller"", ""Mystery"", ""Romance""]",Fantasy,0,Released
49538,X-Men: First Class,160000000,353624124,132.0,2011-05-24,2011.0,5.0,2,1.0,3.195174,7.1,5181,en,Ingenious Film Partners,Matthew Vaughn,"[""James McAvoy"", ""Michael Fassbender"", ""Jennifer Lawrence"", ""Kevin Bacon"", ""Rose Byrne"", ""Nicholas Hoult"", ""January Jones"", ""Jason Flemyng"", ""Lucas Till"", ""Caleb Landry Jones""]",10,"[""Action"", ""Science Fiction"", ""Adventure""]",Action,0,Released
131634,The Hunger Games: Mockingjay - Part 2,160000000,653428261,137.0,2015-11-18,2015.0,11.0,4,2.0,127.284427,6.6,3984,en,Studio Babelsberg,Francis Lawrence,"[""Jennifer Lawrence"", ""Josh Hutcherson"", ""Liam Hemsworth"", ""Woody Harrelson"", ""Elizabeth Banks"", ""Julianne Moore"", ""Philip Seymour Hoffman"", ""Jeffrey Wright"", ""Stanley Tucci"", ""Donald Sutherland""]",10,"[""Action"", ""Adventure"", ""Science Fiction""]",Action,0,Released
27022,The Sorcerer's Apprentice,150000000,215283742,109.0,2010-07-13,2010.0,7.0,3,1.0,35.580815,5.8,1470,en,Walt Disney Pictures,Jon Turteltaub,"[""Nicolas Cage"", ""Jay Baruchel"", ""Monica Bellucci"", ""Alfred Molina"", ""Teresa Palmer"", ""Ethan Peck"", ""Alice Krige"", ""Peyton List"", ""Toby Kebbell"", ""Omar Benson Miller""]",10,"[""Fantasy"", ""Adventure"", ""Action"", ""Comedy"", ""Drama""]",Fantasy,0,Released
503,Poseidon,160000000,181674817,99.0,2006-05-12,2006.0,5.0,2,4.0,21.133748,5.5,583,en,Virtual Studios,Wolfgang Petersen,"[""Kurt Russell"", ""Richard Dreyfuss"", ""Josh Lucas"", ""Jacinda Barrett"", ""Emmy Rossum"", ""Mike Vogel"", ""M\u00eda Maestro"", ""Jimmy Bennett"", ""Andre Braugher"", ""Freddy Rodr\u00edguez""]",10,"[""Adventure"", ""Action"", ""Drama"", ""Thriller""]",Adventure,0,Released
241259,Alice Through the Looking Glass,170000000,299370084,113.0,2016-05-25,2016.0,5.0,2,2.0,56.268916,6.5,1725,en,Walt Disney Pictures,James Bobin,"[""Johnny Depp"", ""Mia Wasikowska"", ""Anne Hathaway"", ""Helena Bonham Carter"", ""Alan Rickman"", ""Michael Sheen"", ""Sacha Baron Cohen"", ""Andrew Scott"", ""Toby Jones"", ""Rhys Ifans""]",10,"[""Fantasy""]",Fantasy,0,Released
810,Shrek the Third,160000000,798958165,93.0,2007-05-17,2007.0,5.0,2,3.0,42.986467,6.0,2278,en,DreamWorks SKG,Chris Miller,"[""Mike Myers"", ""Eddie Murphy"", ""Cameron Diaz"", ""Julie Andrews"", ""Antonio Banderas"", ""John Cleese"", ""Rupert Everett"", ""Eric Idle"", ""Amy Sedaris"", ""Justin Timberlake""]",10,"[""Fantasy"", ""Adventure"", ""Animation"", ""Comedy"", ""Family""]",Fantasy,0,Released
68735,Warcraft,160000000,433677183,123.0,2016-05-25,2016.0,5.0,2,2.0,63.148529,6.3,2268,en,Universal Pictures,Duncan Jones,"[""Paula Patton"", ""Travis Fimmel"", ""Ben Foster"", ""Robert Kazinsky"", ""Dominic Cooper"", ""Toby Kebbell"", ""Ben Schnetzer"", ""Daniel Wu"", ""Clancy Brown"", ""Ruth Negga""]",10,"[""Action"", ""Adventure"", ""Fantasy""]",Action,0,Released
87101,Terminator Genisys,155000000,440603537,126.0,2015-06-23,2015.0,6.0,2,1.0,202.042635,5.8,3631,en,Paramount Pictures,Alan Taylor,"[""Arnold Schwarzenegger"", ""Jason Clarke"", ""Emilia Clarke"", ""Jai Courtney"", ""J.K. Simmons"", ""Dayo Okeniyi"", ""Matt Smith"", ""Courtney B. Vance"", ""Lee Byung-hun"", ""Michael Gladis""]",10,"[""Science Fiction"", ""Action"", ""Thriller"", ""Adventure""]",Science Fiction,0,Released
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113.0,2010-08-13,2010.0,8.0,3,4.0,49.661984,6.2,1514,en,Dune Entertainment,Michael Apted,"[""Skandar Keynes"", ""Georgie Henley"", ""Simon Pegg"", ""Gary Sweet"", ""Arthur Angel"", ""Tilda Swinton"", ""Tony Nixon"", ""Shane Rangi"", ""Colin Moody"", ""Ben Barnes""]",10,"[""Adventure"", ""Family"", ""Fantasy""]",Adventure,0,Released
676,Pearl Harbor,140000000,449220945,183.0,2001-05-21,2001.0,5.0,2,0.0,34.20669,6.6,1791,en,Jerry Bruckheimer Films,Michael Bay,"[""Ben Affleck"", ""Josh Hartnett"", ""Kate Beckinsale"", ""Cuba Gooding Jr."", ""Jon Voight"", ""Alec Baldwin"", ""Tom Sizemore"", ""William Lee Scott"", ""Greg Zola"", ""Ewen Bremner""]",10,"[""History"", ""Romance"", ""War""]",History,0,Released
1858,Transformers,150000000,709709780,144.0,2007-06-27,2007.0,6.0,2,2.0,25.468493,6.6,4040,en,Paramount Pictures,Michael Bay,"[""Shia LaBeouf"", ""Josh Duhamel"", ""Megan Fox"", ""Rachael Taylor"", ""Tyrese Gibson"", ""Jon Voight"", ""John Turturro"", ""Anthony Anderson"", ""Peter Cullen"", ""Mark Ryan""]",10,"[""Adventure"", ""Science Fiction"", ""Action""]",Adventure,0,Released
1966,Alexander,155000000,167298192,175.0,2004-11-21,2004.0,11.0,4,6.0,39.019229,5.6,927,en,France 3 Cinéma,Oliver Stone,"[""Colin Farrell"", ""Angelina Jolie"", ""Val Kilmer"", ""Jared Leto"", ""Jonathan Rhys Meyers"", ""Anthony Hopkins"", ""Jessie Kamm"", ""Christopher Plummer"", ""Connor Paolo"", ""Patrick Carroll""]",10,"[""War"", ""History"", ""Action"", ""Adventure"", ""Drama"", ""Romance""]",War,0,Released
